89 354 0.349526
90 35 0.612858
90 52 0.199681
90 56 0.398166
90 1269 0.069045
91 6 0.534011
91 113 0.662212
91 243 0.519729
91 308 0.620175
91 742 0.417639
91 1246 0.435541
92 118 0.174811
92 405 0.143992
92 410 0.146031
92 412 0.188168
92 818 0.147573
92 819 0.139687
93 4 0.539392
93 25 0.273039
93 40 0.542091
93 136 0.185523
93 843 0.185221
94 14 0.345286
94 40 0.511292
94 85 0.140527
94 133 0.107260
94 136 0.080068
94 165 0.187614
94 213 0.041237
95 224 0.342203
95 249 0.187712
95 605 0.285402
96 40 0.649200
96 41 0.482260
96 75 0.471227
96 95 0.422283
97 1 0.177117
97 11 0.335655
97 25 0.215561
97 38 0.334342
97 40 0.548671
98 12 0.679100
98 13 0.482431
98 158 0.172852
98 280 0.280105
98 300 0.203578
98 1212 0.177988
99 99 0.192001
99 165 0.204363
99 807 0.184694
100 71 0.271334
100 136 0.111333
101 193 0.206322
101 269 0.251442
101 752 0.157917
102 4 0.747504
102 40 0.494970
102 417 0.170052
103 21 0.193622
104 107 0.639290
104 263 0.336430
105 7 0.321956
105 42 0.307400
105 212 0.250275
105 274 0.189435
106 800 0.227351
106 1364 0.178821
108 40 0.637543
108 67 0.242506
108 259 0.250192
109 10 0.306986
110 220 0.140861
110 335 0.147435
110 724 0.135470
110 1043 0.122412
111 56 0.477622
111 72 0.433448
111 113 0.434865
111 922 0.178752
112 290 0.394692
112 396 0.301180
113 0 0.594915
113 41 0.422118
113 56 0.536129
113 62 0.250864
113 967 0.297181
113 1262 0.177259
114 107 0.291842
114 453 0.161619
114 578 0.106678
114 1468 0.063774
115 28 0.206459
115 30 0.292166
115 48 0.702169
115 62 0.328807
115 519 0.336269
116 35 0.378196
116 56 0.178159
116 294 0.034327
117 4 0.909970
117 38 0.470385
117 64 0.346770
117 72 0.567725
117 110 0.362846
117 259 0.390587
118 13 0.428639
118 39 0.197552
118 40 0.533786
118 126 0.386101
118 354 0.288702
118 1068 0.143745
119 4 0.738316
119 12 0.484821
119 72 0.471448
119 634 0.274184
120 41 0.328742
120 229 0.278327
120 460 0.041393
120 819 0.178603
121 14 0.600928
121 31 0.362621
121 137 0.299113
121 472 0.230298
122 0 0.480062
122 40 0.554375
122 243 0.307310
123 35 0.454714
123 269 0.097264
123 354 0.222698
123 590 0.113718
123 851 0.124972
123 1138 0.147789
124 146 0.142966
124 267 0.286729
125 116 0.150131
125 520 0.098803
125 614 0.112636
125 813 0.149282
125 841 0.102016
126 30 0.380011
126 38 0.517172
126 113 0.584633
126 152 0.348463
126 652 0.351604
127 109 0.223059
127 244 0.315232
127 263 0.293917
127 627 0.198451
127 772 0.216567
128 226 0.206896
128 259 0.164771
128 1310 0.178248
129 1414 0.279469
130 53 0.271653
130 101 0.204303
130 126 0.415696
130 246 0.269119
130 263 0.238231
131 14 0.418296
131 62 0.104530
131 192 0.173783
131 228 0.077243
132 19 0.328375
132 91 0.343536
132 136 0.178820
132 365 0.379982
132 512 0.272611
132 1108 0.224896
133 40 0.542383
133 70 0.523636
133 183 0.152958
133 531 0.211490
133 1187 0.183062
134 19 0.225558
134 22 0.357167
135 14 0.486489
135 21 0.296413
135 113 0.371786
135 222 0.263702
136 0 0.592451
136 13 0.597854
136 41 0.435950
136 70 0.520817
136 126 0.522832
136 273 0.249917
136 716 0.271999
137 108 0.269204
137 192 0.089816
138 6 0.423413
138 48 0.726694
138 229 0.392081
138 639 0.267882
139 13 0.451604
139 62 0.344434
139 108 0.530867
139 718 0.160457
140 38 0.298568
140 171 0.308074
140 256 0.216859
140 716 0.206020
141 6 0.365136
141 14 0.440632
141 75 0.391635
141 83 0.199882
141 716 0.234993
141 1445 0.223963
142 35 0.742974
142 150 0.215975
142 335 0.223591
143 28 0.160679
143 192 0.204603
143 578 0.112217
144 13 0.647701
145 48 0.469846
145 69 0.128670
145 113 0.416976
145 256 0.219494
145 743 0.142583
145 1117 0.130242
146 38 0.445322
146 41 0.578626
146 56 0.602742
146 126 0.588261
146 171 0.339756
147 14 0.803849
147 40 0.667436
147 45 0.439044
148 40 0.497258
148 1089 0.254810
149 45 0.421829
149 70 0.488477
149 134 0.348151
149 263 0.386394
150 51 0.253214
150 110 0.185063
150 354 0.336907
151 40 0.524519
151 45 0.298528
151 108 0.307139
151 256 0.211241
151 377 0.223372
151 595 0.149628
152 43 0.429169
152 308 0.331902
152 354 0.426234
152 652 0.198952
153 13 0.364667
153 31 0.236696
153 40 0.550838
153 137 0.192651
153 158 0.151588
153 165 0.262155
154 48 0.588747
154 99 0.234560
154 943 0.180758
155 10 0.594339
155 53 0.435461
155 267 0.506765
155 502 0.331595
155 1184 0.365098
156 243 0.157592
156 264 0.230667
156 492 0.174754
157 35 0.765071
157 55 0.278947
157 56 0.526610
157 78 0.264014
157 107 0.522279
157 246 0.207336
157 1260 0.167562
158 2 0.335342
158 8 0.227508
158 56 0.443784
158 70 0.447935
158 126 0.312552
158 206 0.181201
158 278 0.218346
158 298 0.167795
159 298 0.095226
159 519 0.225875
159 520 0.128404
159 566 0.083009
160 99 0.290081
160 174 0.165254
160 496 0.136214
160 498 0.175093
160 553 0.169436
160 678 0.123501
160 721 0.167609
161 14 0.631760
161 15 0.413557
161 25 0.473354
161 40 0.666432
161 85 0.440905
161 300 0.351902
161 1184 0.360497
162 4 0.877919
162 53 0.369500
162 56 0.564570
162 58 0.233806
162 79 0.356818
162 94 0.205347
162 141 0.212962
162 244 0.318781
162 920 0.128638
163 10 0.438566
163 107 0.603874
163 253 0.209853
163 263 0.394010
164 72 0.439456
164 171 0.392238
164 256 0.242840
165 263 0.265323
165 365 0.312141
165 378 0.163224
165 1370 0.231692
166 106 0.302527
166 1334 0.254431
167 495 0.140669
168 14 0.431148
168 566 0.160682
169 12 0.621397
169 13 0.543496
169 21 0.292017
169 280 0.298515
170 12 0.650932
170 70 0.495449
170 107 0.546932
170 171 0.331089
171 107 0.224091
172 35 0.285334
172 70 0.311420
172 99 0.242115
172 104 0.102479
172 171 0.306364
172 290 0.129292
172 377 0.152680
172 655 0.156761
173 246 0.165976
173 302 0.191980
173 307 0.266702
173 768 0.154879
173 995 0.127595
173 1089 0.226102
174 14 0.433152
174 35 0.509972
174 113 0.463426
174 365 0.262168
174 373 0.215374
174 662 0.197934
174 1650 0.123128
175 19 0.371787
175 38 0.371553
175 41 0.445010
175 45 0.359645
175 435 0.243469
176 10 0.281742
176 274 0.122844
176 1256 0.160081
177 10 0.283452
177 18 0.177097
177 49 0.245250
177 109 0.164850
177 126 0.203963
177 250 0.160297
178 40 0.755656
178 101 0.317905
178 307 0.241655
178 689 0.256569
179 12 0.590125
179 38 0.270283
179 62 0.294146
179 75 0.409585
179 742 0.185889
180 33 0.129197
180 114 0.094549
180 218 0.160680
180 298 0.142624
181 365 0.222782
181 605 0.252521
181 732 0.149779
182 4 0.712646
182 6 0.323924
182 70 0.486286
182 85 0.205206
182 108 0.493521
182 171 0.311541
183 75 0.448416
183 146 0.207227
183 308 0.180729
183 721 0.173905
183 1262 0.169679
184 5 0.250831
184 264 0.280695
184 468 0.328351
184 965 0.149559
185 267 0.410769
185 279 0.194095
185 841 0.140904
185 955 0.211402
186 6 0.562220
186 158 0.327856
186 176 0.422220
187 0 0.679830
187 45 0.385015
187 373 0.438177
188 110 0.156367
188 238 0.127253
188 243 0.158970
189 70 0.496004
189 229 0.370764
189 230 0.265384
189 357 0.245097
189 446 0.241943
190 70 0.536586
190 165 0.280884
190 1104 0.239298
191 70 0.340284
191 99 0.295362
191 145 0.103624
191 232 0.162762
191 297 0.147799
191 1699 0.127133
192 22 0.381635
192 40 0.483077
192 49 0.330901
192 75 0.418609
192 103 0.411748
192 146 0.321486
192 269 0.335978
193 2 0.484523
193 107 0.640220
193 114 0.374392
193 136 0.277113
193 244 0.380630
193 278 0.332770
193 311 0.424022
194 7 0.367378
194 14 0.490226
194 273 0.274294
194 543 0.254969
195 8 0.246179
195 13 0.360487
195 14 0.386176
195 118 0.373577
195 187 0.181441
195 224 0.260795
195 278 0.237372
195 333 0.233795
195 1332 0.196736
196 12 0.590871
196 43 0.391165
196 278 0.286843
196 502 0.183870
197 70 0.409498
197 150 0.291319
197 373 0.270998
197 1144 0.192208
198 6 0.388634
198 114 0.230471
198 229 0.263973
198 263 0.303828
198 278 0.263279
198 1570 0.214054
199 10 0.246503
199 365 0.300924
199 505 0.151273
199 1019 0.172353
199 1357 0.191297
200 35 0.740902
200 41 0.471328
200 113 0.524409
200 1013 0.244053
201 85 0.080843
202 108 0.387134
202 278 0.208083
202 354 0.290784
203 44 0.227487
203 103 0.151452
203 246 0.131881
203 373 0.106773
203 546 0.110138
204 4 0.779097
204 40 0.609130
204 41 0.591028
204 82 0.363223
204 113 0.496058
205 64 0.202483
205 210 0.165849
205 306 0.187432
205 700 0.095391
206 55 0.375203
206 87 0.257539
206 103 0.262972
206 994 0.188020
206 1592 0.234590
207 6 0.301628
207 38 0.419409
208 14 0.419234
208 40 0.551864
208 116 0.177120
208 302 0.185340
208 800 0.238049
209 48 0.575725
209 72 0.323560
209 232 0.111566
209 860 0.152958
210 56 0.633982
210 229 0.418385
210 230 0.240915
210 244 0.292572
210 256 0.336741
210 263 0.293629
210 590 0.235012
210 1662 0.251407
211 67 0.329631
211 75 0.403702
211 104 0.299186
212 0 0.416695
212 2 0.359791
212 48 0.476547
213 4 0.498112
213 40 0.572901
213 70 0.427400
213 114 0.178667
213 327 0.164971
213 939 0.169900
214 35 0.905625
214 64 0.324671
214 171 0.444938
214 267 0.512317
214 598 0.259949
215 330 0.202890
215 435 0.199519
215 791 0.250236
215 1139 0.204915
216 13 0.228363
216 14 0.424316
216 256 0.194710
217 41 0.371917
217 87 0.253532
217 333 0.187728
217 519 0.182758
217 755 0.114591
218 61 0.194724
218 142 0.128914
218 218 0.219170
218 1193 0.128784
218 1565 0.109553
219 113 0.476473
219 121 0.439149
219 297 0.292981
219 496 0.256353
219 807 0.364821
220 45 0.573715
220 78 0.409221
220 290 0.401237
220 460 0.278837
220 605 0.296839
220 1008 0.316839
221 11 0.190068
221 108 0.442114
221 306 0.200466
221 308 0.295024
221 409 0.211475
221 598 0.190631
221 837 0.161337
221 1184 0.187532
222 70 0.529661
222 107 0.379272
222 110 0.181989
222 267 0.196633
222 327 0.142666
222 586 0.214795
222 662 0.174233
223 41 0.312454
223 165 0.243107
223 230 0.227668
223 468 0.262912
223 607 0.154574
223 791 0.252203
223 1353 0.195967
224 101 0.195882
224 1143 0.150244
225 49 0.201067
225 278 0.237117
225 308 0.263197
226 65 0.324033
226 217 0.232478
226 431 0.132436
227 78 0.244035
227 107 0.499031
227 806 0.183843
228 0 0.619039
229 126 0.482302
230 6 0.303611
230 13 0.369495
230 87 0.145267
230 93 0.114900
230 346 0.149664
230 1136 0.135277
231 14 0.395864
231 44 0.282315
231 53 0.226014
231 75 0.283629
231 142 0.148923
231 394 0.165611
232 195 0.153125
232 232 0.138839
232 267 0.257048
232 645 0.173643
233 75 0.453080
233 224 0.420629
234 14 0.591462
234 150 0.296748
234 472 0.215964
235 65 0.278986
235 263 0.170201
235 307 0.278399
235 310 0.246695
235 750 0.207006
236 21 0.203589
236 28 0.221926
236 49 0.293692
236 56 0.368443
236 183 0.178144
236 308 0.399285
236 457 0.246464
236 716 0.169540
237 126 0.260864
237 354 0.308640
238 13 0.546160
238 49 0.272952
238 103 0.275898
238 280 0.287570
238 605 0.217902
238 621 0.184689
238 835 0.164521
239 0 0.504092
239 38 0.339527
239 48 0.532161
239 110 0.159487
239 329 0.148996
240 12 0.546058
240 14 0.628538
240 40 0.487750
240 48 0.681618
240 229 0.346809
240 397 0.183170
240 1320 0.178283
241 13 0.618335
241 114 0.391103
241 176 0.406653
242 110 0.186870
242 132 0.171286
242 354 0.305792
243 6 0.397784
243 31 0.359997
243 298 0.241323
243 655 0.287510
244 10 0.402506
244 40 0.540222
244 48 0.881529
244 279 0.197536
244 519 0.232028
244 675 0.290487
244 1028 0.197874
244 1362 0.197505
245 55 0.343600
245 85 0.304989
245 87 0.264542
246 114 0.212996
246 212 0.177759
246 933 0.212403
246 958 0.277880
247 7 0.348752
247 70 0.363198
247 267 0.217534
247 300 0.132342
247 1004 0.120188
248 63 0.078595
248 64 0.086260
248 70 0.251835
248 195 0.131101
248 224 0.127284
248 269 0.183074
249 14 0.576700
249 43 0.396634
249 176 0.345147
250 28 0.271840
250 40 0.736808
250 62 0.359920
250 1640 0.312599
251 107 0.375090
251 222 0.213801
251 373 0.175799
251 534 0.142596
252 2 0.415134
252 101 0.156116
252 244 0.130327
252 355 0.166093
252 1035 0.079782
252 1332 0.159697
253 6 0.470073
253 75 0.459128
253 110 0.272492
253 330 0.243762
253 519 0.320487
254 12 0.846362
254 40 0.604963
254 144 0.269804
254 263 0.335993
254 435 0.265372
255 66 0.086138
255 243 0.113068
255 431 0.107376
255 758 0.086842
256 110 0.239123
256 267 0.304208
257 201 0.237131
257 357 0.248266
257 967 0.286599
258 30 0.151596
259 99 0.310222
259 126 0.460461
259 298 0.229386
260 0 0.466698
260 13 0.462110
260 14 0.461453
260 74 0.166870
260 267 0.200077
260 812 0.140261
260 909 0.159315
261 8 0.262959
261 13 0.452750
261 113 0.431897
261 171 0.193518
261 253 0.113579
261 573 0.072166
262 213 0.199212
262 330 0.247444
263 5 0.271081
263 49 0.341490
263 108 0.488999
263 121 0.436670
263 642 0.223842
264 20 0.179446
264 53 0.206721
264 67 0.193003
264 224 0.142006
264 642 0.140405
264 666 0.128730
265 0 0.404169
265 24 0.214858
265 30 0.207016
265 122 0.262330
265 125 0.300589
266 13 0.639025
267 14 0.494158
267 31 0.343384
267 41 0.492531
267 43 0.270364
267 260 0.211462
267 373 0.299691
267 428 0.206999
267 672 0.159412
268 48 0.532082
268 113 0.410466
268 171 0.280800
268 355 0.161166
268 616 0.106639
268 665 0.155272
268 1122 0.131949
269 31 0.255450
269 206 0.237982
270 95 0.436158
270 103 0.411897
270 232 0.302407
270 566 0.217161
271 10 0.411023
271 14 0.598566
271 75 0.353739
271 1216 0.283019
272 14 0.347257
272 19 0.139646
272 230 0.144353
272 455 0.172398
273 11 0.314250
273 14 0.507877
273 48 0.748992
273 110 0.208554
273 121 0.512526
273 192 0.383280
273 267 0.303661
273 639 0.226779
274 38 0.236499
274 66 0.198783
274 90 0.214371
274 126 0.258425
274 425 0.130568
274 489 0.147479
274 633 0.125443
274 655 0.216501
274 756 0.150636
275 0 0.578247
275 20 0.348894
275 201 0.248877
275 516 0.197857
276 13 0.582808
276 331 0.226739
276 666 0.184462
276 1536 0.263014
277 53 0.340764
277 381 0.202631
278 70 0.555689
278 249 0.256411
278 666 0.313813
279 40 0.366066
279 1523 0.163260
280 41 0.493878
281 48 0.797411
281 70 0.516152
281 136 0.274067
281 557 0.232714
281 1184 0.237047
281 1332 0.274600
282 10 0.334145
282 267 0.345993
282 519 0.255789
283 120 0.228713
283 259 0.156116
283 605 0.210585
284 40 0.421824
284 64 0.127903
284 310 0.158325
284 586 0.173800
284 1292 0.130775
285 67 0.231589
285 70 0.442483
285 87 0.220640
285 111 0.186760
285 113 0.493853
285 152 0.228035
285 519 0.298910
286 0 0.805552
286 72 0.500126
286 96 0.258086
286 136 0.240267
286 307 0.399981
286 308 0.379517
286 758 0.244305
287 10 0.317925
287 75 0.367509
287 107 0.451128
287 243 0.203511
287 253 0.135193
287 308 0.247435
287 586 0.188314
287 1187 0.170506
288 8 0.442120
288 152 0.377567
288 226 0.346411
288 239 0.298452
288 716 0.367463
288 1019 0.276650
288 1606 0.333732
288 1636 0.325869
289 126 0.446026
290 12 0.566633
290 35 0.685664
290 126 0.393003
290 1089 0.216553
290 1521 0.145455
291 43 0.336187
291 75 0.343800
291 606 0.257072
291 819 0.280051
292 55 0.399445
293 13 0.389313
293 22 0.318694
293 49 0.153561
293 117 0.266592
293 354 0.356763
293 666 0.229752
293 1089 0.194444
294 0 0.617499
294 14 0.596929
294 70 0.510049
294 128 0.247263
294 142 0.251716
294 152 0.250804
294 269 0.271937
294 278 0.303064
294 920 0.140389
295 152 0.193432
295 229 0.374937
296 52 0.387927
296 68 0.359417
296 127 0.264960
296 354 0.428522
297 13 0.355099
297 72 0.273352
297 246 0.273853
297 316 0.231927
297 377 0.222301
298 10 0.259511
298 12 0.510434
298 75 0.260241
298 79 0.220798
298 341 0.288991
298 598 0.206140
299 57 0.249972
299 994 0.197635
300 67 0.236864
300 113 0.366756
300 182 0.104583
300 308 0.276997
301 110 0.181630
301 137 0.138302
302 0 0.462427
302 97 0.155411
302 126 0.390945
302 229 0.242301
302 335 0.180503
302 505 0.083124
303 18 0.225994
303 77 0.327931
303 305 0.292160
303 1165 0.158486
304 40 0.393995
304 58 0.108122
304 283 0.228731
305 38 0.334924
306 20 0.206271
306 451 0.227276
306 740 0.175042
307 35 0.830189
307 108 0.592792
307 263 0.362875
307 267 0.454587
307 716 0.322033
307 818 0.326197
307 1155 0.290548
308 24 0.555980
308 70 0.699658
308 75 0.444333
308 83 0.315006
308 110 0.322962
308 383 0.298174
309 8 0.369619
309 75 0.445928
309 107 0.528926
309 263 0.328797
310 61 0.143645
310 70 0.406047
310 75 0.258212
311 13 0.650169
311 123 0.277157
311 256 0.320042
311 1292 0.317255
312 14 0.538753
312 48 0.829085
312 75 0.243004
312 107 0.631707
312 263 0.364116
312 472 0.197421
312 528 0.255480
313 0 0.531430
313 12 0.744102
313 103 0.265581
313 150 0.235520
313 818 0.170614
314 0 0.461893
314 118 0.325593
314 152 0.214602
315 107 0.589510
315 126 0.522692
315 305 0.254874
315 602 0.419891
317 12 0.681150
317 1376 0.237708
318 4 0.910877
319 14 0.341026
319 28 0.109723
319 70 0.357698
319 192 0.179622
319 300 0.146232
320 21 0.316977
320 38 0.452801
320 48 0.866239
320 53 0.274636
320 126 0.476324
321 10 0.144967
321 67 0.210969
321 335 0.104730
321 1699 0.115837
322 4 0.567041
322 53 0.273510
322 108 0.348332
322 126 0.365936
322 692 0.096510
322 1187 0.117210
323 107 0.372332
323 417 0.286582
323 1209 0.246291
324 110 0.116955
324 117 0.177386
324 567 0.225677
324 586 0.141825
325 8 0.326537
325 12 0.548740
325 48 0.692129
325 219 0.287774
325 387 0.224356
325 546 0.252673
325 750 0.368350
326 30 0.123472
327 126 0.403190
327 150 0.250164
327 274 0.143816
327 355 0.153156
327 356 0.188616
328 6 0.344820
328 274 0.089557
328 701 0.135184
328 1677 0.140219
329 0 0.338635
329 27 0.118377
329 64 0.116587
329 82 0.152382
329 87 0.128679
329 263 0.200987
329 316 0.141937
330 35 0.524403
330 55 0.331450
330 107 0.618565
330 488 0.172571
331 2 0.374389
331 19 0.367562
331 68 0.284664
331 565 0.139875
331 1113 0.210740
332 20 0.220554
332 107 0.459648
333 13 0.354442
333 106 0.152449
333 230 0.178416
333 244 0.195551
333 1597 0.112994
334 14 0.509191
334 20 0.419092
334 40 0.561347
334 55 0.355968
334 171 0.493772
334 366 0.283027
335 7 0.216522
335 41 0.434251
335 99 0.147178
335 113 0.195665
335 152 0.131849
335 818 0.116652
335 975 0.136619
336 75 0.411728
336 103 0.182018
336 246 0.200282
337 13 0.498889
337 14 0.537034
338 0 0.350197
338 53 0.199200
338 60 0.226525
338 184 0.257618
338 263 0.216068
338 298 0.162451
338 697 0.151370
339 14 0.352797
339 38 0.313408
339 337 0.206667
339 605 0.223967
340 357 0.118750
341 0 0.725749
341 126 0.526676
341 267 0.474776
341 598 0.316399
342 4 0.388295
342 70 0.398892
342 75 0.389898
343 14 0.421831
343 35 0.634021
343 56 0.475421
343 468 0.228720
343 602 0.294652
344 42 0.153868
344 192 0.211092
344 207 0.162413
344 300 0.117376
345 7 0.303285
345 263 0.321229
345 1089 0.236372
346 107 0.441063
346 122 0.205678
346 495 0.141357
347 13 0.329970
347 44 0.199247
347 125 0.322381
347 298 0.270262
347 308 0.128968
347 519 0.266867
348 106 0.264280
348 126 0.347437
348 267 0.400453
349 70 0.596036
349 103 0.289155
349 126 0.471936
350 12 0.676809
350 38 0.520783
351 0 0.205006
351 13 0.264795
351 40 0.384587
351 1295 0.108779
352 14 0.538770
352 40 0.406456
352 49 0.324415
352 72 0.362664
352 263 0.367037
352 267 0.324203
352 1193 0.168583
352 1409 0.193899
353 14 0.419730
353 19 0.245607
353 244 0.241930
353 1636 0.146438
354 72 0.403370
354 355 0.209362
354 818 0.215957
355 40 0.736246
355 602 0.494508
355 677 0.366664
355 1220 0.386579
356 7 0.230397
356 138 0.184540
356 354 0.274417
358 28 0.202076
358 49 0.246189
358 108 0.308704
358 154 0.255850
358 357 0.131939
358 437 0.150525
359 22 0.375061
359 378 0.236255
359 896 0.194555
360 5 0.364462
360 56 0.653541
360 70 0.616129
360 192 0.367797
360 632 0.319471
360 666 0.359429
361 14 0.622131
361 384 0.193026
361 574 0.189636
362 13 0.364982
362 21 0.344527
362 41 0.414871
362 171 0.474083
362 940 0.218140
363 28 0.149644
363 38 0.263393
363 101 0.197799
